date,state,positive,death,hospitalizedCurrently,positiveIncrease,deathIncrease,totalTestResults,hospitalizedIncrease,inIcuCurrently,onVentilatorCurrently
2020-03-30,KS,368.0,8.0,0.0,49,2,4922.0,11,0.0,0.0
2020-03-31,KS,428.0,9.0,0.0,60,1,5424.0,13,0.0,0.0
2020-04-01,KS,482.0,10.0,0.0,54,1,5893.0,35,0.0,0.0
2020-04-02,KS,552.0,13.0,0.0,70,3,6611.0,24,0.0,0.0
2020-04-03,KS,620.0,17.0,0.0,68,4,7074.0,13,0.0,0.0
2020-04-04,KS,698.0,21.0,0.0,78,4,7578.0,21,0.0,0.0
2020-04-05,KS,747.0,22.0,0.0,49,1,8223.0,11,0.0,0.0
2020-04-06,KS,845.0,25.0,0.0,98,3,9084.0,15,0.0,0.0
2020-04-07,KS,900.0,27.0,0.0,55,2,9514.0,25,0.0,0.0
2020-04-08,KS,1046.0,38.0,0.0,146,11,10183.0,0,0.0,0.0
2020-04-09,KS,1106.0,42.0,0.0,60,4,10775.0,40,0.0,0.0
2020-04-10,KS,1166.0,50.0,0.0,60,8,11414.0,11,0.0,0.0
2020-04-11,KS,1268.0,55.0,0.0,102,5,12343.0,19,0.0,0.0
2020-04-12,KS,1337.0,56.0,0.0,69,1,13253.0,5,0.0,0.0
2020-04-13,KS,1376.0,62.0,0.0,39,6,13864.0,11,0.0,0.0
2020-04-14,KS,1426.0,69.0,0.0,50,7,14147.0,18,0.0,0.0
2020-04-15,KS,1494.0,76.0,0.0,68,7,14668.0,15,0.0,0.0
2020-04-16,KS,1588.0,80.0,0.0,94,4,16122.0,17,0.0,0.0
2020-04-17,KS,1705.0,84.0,0.0,117,4,16901.0,16,0.0,0.0
2020-04-18,KS,1790.0,86.0,0.0,85,2,17676.0,8,0.0,0.0
2020-04-19,KS,1849.0,92.0,0.0,59,6,18130.0,7,0.0,0.0
2020-04-20,KS,1986.0,100.0,0.0,137,8,18761.0,15,0.0,0.0
2020-04-21,KS,2025.0,107.0,0.0,39,7,19101.0,14,0.0,0.0
2020-04-22,KS,2211.0,110.0,0.0,186,3,20203.0,13,0.0,0.0
2020-04-23,KS,2482.0,112.0,0.0,271,2,21318.0,10,0.0,0.0
2020-04-24,KS,2777.0,111.0,0.0,295,-1,23588.0,15,0.0,0.0
2020-04-25,KS,3056.0,117.0,0.0,279,6,25199.0,17,0.0,0.0
2020-04-26,KS,3174.0,118.0,0.0,118,1,26227.0,11,0.0,0.0
2020-04-27,KS,3328.0,120.0,0.0,154,2,27167.0,11,0.0,0.0
2020-04-28,KS,3491.0,124.0,0.0,163,4,28090.0,8,0.0,0.0
2020-04-29,KS,3738.0,125.0,0.0,247,1,29458.0,11,0.0,0.0
2020-04-30,KS,4238.0,129.0,0.0,500,4,31626.0,8,0.0,0.0
2020-05-01,KS,4449.0,130.0,0.0,211,1,33034.0,11,0.0,0.0
2020-05-02,KS,4746.0,131.0,0.0,297,1,34942.0,7,0.0,0.0
2020-05-03,KS,5030.0,134.0,0.0,284,3,36778.0,6,0.0,0.0
2020-05-04,KS,5245.0,136.0,0.0,215,2,38603.0,6,0.0,0.0
2020-05-05,KS,5458.0,137.0,0.0,213,1,40092.0,13,0.0,0.0
2020-05-06,KS,5734.0,144.0,0.0,276,7,42114.0,5,0.0,0.0
2020-05-07,KS,6144.0,147.0,0.0,410,3,44822.0,16,0.0,0.0
2020-05-08,KS,6501.0,152.0,0.0,357,5,47708.0,21,0.0,0.0
2020-05-09,KS,6751.0,157.0,0.0,250,5,49933.0,27,0.0,0.0
2020-05-10,KS,6948.0,157.0,0.0,197,0,52505.0,22,0.0,0.0
2020-05-11,KS,7116.0,158.0,0.0,168,1,54109.0,3,0.0,0.0
2020-05-12,KS,7116.0,158.0,0.0,0,0,54109.0,0,0.0,0.0
2020-05-13,KS,7468.0,164.0,0.0,352,6,57628.0,44,0.0,0.0
2020-05-14,KS,7468.0,164.0,0.0,0,0,57628.0,0,0.0,0.0
2020-05-15,KS,7886.0,172.0,0.0,418,8,61592.0,20,0.0,0.0
2020-05-16,KS,7886.0,172.0,0.0,0,0,61592.0,0,0.0,0.0
2020-05-17,KS,7886.0,172.0,0.0,0,0,61592.0,0,0.0,0.0
2020-05-18,KS,8340.0,173.0,0.0,454,1,66990.0,16,0.0,0.0
2020-05-19,KS,8340.0,173.0,0.0,0,0,66990.0,0,0.0,0.0
2020-05-20,KS,8539.0,178.0,0.0,199,5,71203.0,20,0.0,0.0
2020-05-21,KS,8539.0,178.0,0.0,0,0,71203.0,0,0.0,0.0
2020-05-22,KS,8958.0,185.0,0.0,419,7,76434.0,27,0.0,0.0
2020-05-23,KS,8958.0,185.0,0.0,0,0,76434.0,0,0.0,0.0
2020-05-24,KS,8958.0,185.0,0.0,0,0,76434.0,0,0.0,0.0
2020-05-25,KS,9218.0,188.0,0.0,260,3,81399.0,13,0.0,0.0
2020-05-26,KS,9218.0,188.0,0.0,0,0,81399.0,0,0.0,0.0
2020-05-27,KS,9337.0,205.0,0.0,119,17,84488.0,22,0.0,0.0
2020-05-28,KS,9337.0,205.0,0.0,0,0,84488.0,0,0.0,0.0
2020-05-29,KS,9719.0,208.0,0.0,382,3,94949.0,20,0.0,0.0
2020-05-30,KS,9719.0,208.0,0.0,0,0,94949.0,0,0.0,0.0
2020-05-31,KS,9719.0,208.0,0.0,0,0,94949.0,0,0.0,0.0
2020-06-01,KS,10011.0,217.0,0.0,292,9,95241.0,0,0.0,0.0
2020-06-02,KS,10011.0,217.0,0.0,0,0,103312.0,20,0.0,0.0
2020-06-03,KS,10170.0,222.0,0.0,159,5,108053.0,28,0.0,0.0
2020-06-04,KS,10170.0,222.0,0.0,0,0,108053.0,0,0.0,0.0
2020-06-05,KS,10393.0,232.0,0.0,223,10,113653.0,27,0.0,0.0
2020-06-06,KS,10393.0,232.0,0.0,0,0,113653.0,0,0.0,0.0
2020-06-07,KS,10393.0,232.0,0.0,0,0,113653.0,0,0.0,0.0
2020-06-08,KS,10650.0,236.0,0.0,257,4,119509.0,19,0.0,0.0
2020-06-09,KS,10650.0,236.0,0.0,0,0,119509.0,0,0.0,0.0
2020-06-10,KS,10812.0,240.0,0.0,162,4,123742.0,18,0.0,0.0
2020-06-11,KS,10812.0,240.0,0.0,0,0,123742.0,0,0.0,0.0
2020-06-12,KS,11047.0,243.0,0.0,235,3,129152.0,19,0.0,0.0
2020-06-13,KS,11047.0,243.0,0.0,0,0,129152.0,0,0.0,0.0
2020-06-14,KS,11047.0,243.0,0.0,0,0,129152.0,0,0.0,0.0
2020-06-15,KS,11419.0,245.0,0.0,372,2,136962.0,15,0.0,0.0
2020-06-16,KS,11419.0,245.0,0.0,0,0,136962.0,0,0.0,0.0
2020-06-17,KS,11681.0,247.0,0.0,262,2,142124.0,23,0.0,0.0
2020-06-18,KS,11681.0,247.0,0.0,0,0,142124.0,0,0.0,0.0
2020-06-19,KS,12059.0,254.0,0.0,378,7,147649.0,24,0.0,0.0
2020-06-20,KS,12059.0,254.0,0.0,0,0,147649.0,0,0.0,0.0
2020-06-21,KS,12059.0,254.0,0.0,0,0,147649.0,0,0.0,0.0
2020-06-22,KS,12465.0,259.0,0.0,406,5,155013.0,21,0.0,0.0
2020-06-23,KS,12465.0,259.0,0.0,0,0,155013.0,0,0.0,0.0
2020-06-24,KS,12970.0,261.0,0.0,505,2,161705.0,26,0.0,0.0
2020-06-25,KS,12970.0,261.0,0.0,0,0,161705.0,0,0.0,0.0
2020-06-26,KS,13538.0,264.0,0.0,568,3,167859.0,46,0.0,0.0
2020-06-27,KS,13538.0,264.0,0.0,0,0,167859.0,0,0.0,0.0
2020-06-28,KS,13538.0,264.0,0.0,0,0,167859.0,0,0.0,0.0
2020-06-29,KS,14443.0,270.0,0.0,905,6,176725.0,24,0.0,0.0
2020-06-30,KS,14443.0,270.0,0.0,0,0,176725.0,0,0.0,0.0
2020-07-01,KS,14990.0,272.0,0.0,547,2,183173.0,0,0.0,0.0
2020-07-02,KS,14990.0,272.0,0.0,0,0,183173.0,43,0.0,0.0
2020-07-03,KS,15919.0,277.0,0.0,929,5,191561.0,24,0.0,0.0
2020-07-04,KS,15919.0,277.0,0.0,0,0,191561.0,0,0.0,0.0
2020-07-05,KS,15919.0,277.0,0.0,0,0,191561.0,0,0.0,0.0
2020-07-06,KS,16901.0,280.0,0.0,982,3,202219.0,16,0.0,0.0
2020-07-07,KS,16901.0,280.0,0.0,0,0,202219.0,0,0.0,0.0
2020-07-08,KS,17618.0,282.0,0.0,717,2,208482.0,34,0.0,0.0
2020-07-09,KS,17618.0,282.0,0.0,0,0,208482.0,0,0.0,0.0
2020-07-10,KS,18611.0,284.0,0.0,993,2,217779.0,35,0.0,0.0
2020-07-11,KS,18611.0,284.0,0.0,0,0,217779.0,0,0.0,0.0
2020-07-12,KS,18611.0,284.0,0.0,0,0,217779.0,0,0.0,0.0
2020-07-13,KS,20058.0,288.0,0.0,1447,4,231175.0,39,0.0,0.0
2020-07-14,KS,20058.0,288.0,0.0,0,0,231175.0,0,0.0,0.0
2020-07-15,KS,20933.0,299.0,0.0,875,11,239374.0,50,65.0,21.0
2020-07-16,KS,20933.0,299.0,0.0,0,0,239374.0,0,65.0,21.0
2020-07-17,KS,21965.0,299.0,0.0,1032,0,249353.0,60,58.0,14.0
2020-07-18,KS,21965.0,299.0,0.0,0,0,249353.0,0,58.0,14.0
2020-07-19,KS,21965.0,299.0,0.0,0,0,249353.0,0,58.0,14.0
2020-07-20,KS,23334.0,307.0,0.0,1369,8,261531.0,44,111.0,21.0
2020-07-21,KS,23334.0,307.0,0.0,0,0,261531.0,0,111.0,21.0
2020-07-22,KS,24104.0,308.0,0.0,770,1,268686.0,48,112.0,28.0
2020-07-23,KS,24104.0,308.0,0.0,0,0,268686.0,0,112.0,28.0
2020-07-24,KS,25109.0,326.0,0.0,1005,18,277967.0,51,98.0,24.0
2020-07-25,KS,25109.0,326.0,315.0,0,0,277967.0,0,98.0,24.0
2020-07-26,KS,25109.0,326.0,315.0,0,0,277967.0,0,98.0,24.0
2020-07-27,KS,26172.0,335.0,212.0,1063,9,278936.0,48,58.0,24.0
2020-07-28,KS,26172.0,335.0,212.0,0,0,278936.0,0,58.0,24.0
2020-07-29,KS,26870.0,349.0,393.0,698,14,284949.0,56,83.0,29.0
2020-07-30,KS,26870.0,349.0,393.0,0,0,284949.0,0,83.0,29.0
2020-07-31,KS,27812.0,358.0,366.0,942,9,292507.0,51,98.0,26.0
2020-08-01,KS,27812.0,358.0,366.0,0,0,292507.0,0,98.0,26.0
2020-08-02,KS,27812.0,358.0,366.0,0,0,292507.0,0,98.0,26.0
2020-08-03,KS,28876.0,365.0,232.0,1064,7,301839.0,31,62.0,16.0
2020-08-04,KS,28876.0,365.0,232.0,0,0,301839.0,0,62.0,16.0
2020-08-05,KS,29717.0,368.0,358.0,841,3,308718.0,39,78.0,25.0
2020-08-06,KS,29717.0,368.0,358.0,0,0,308718.0,0,78.0,25.0
2020-08-07,KS,30638.0,380.0,333.0,921,12,316512.0,54,88.0,26.0
2020-08-08,KS,30638.0,380.0,333.0,0,0,316512.0,0,88.0,26.0
2020-08-09,KS,30638.0,380.0,333.0,0,0,316512.0,0,88.0,26.0
2020-08-10,KS,31730.0,387.0,216.0,1092,7,326669.0,36,60.0,19.0
2020-08-11,KS,31730.0,387.0,216.0,0,0,326669.0,0,60.0,19.0
2020-08-12,KS,32547.0,395.0,357.0,817,8,334563.0,64,95.0,29.0
2020-08-13,KS,32547.0,395.0,357.0,0,0,334563.0,0,95.0,29.0
2020-08-14,KS,33885.0,402.0,311.0,1338,7,343043.0,45,98.0,33.0
2020-08-15,KS,33885.0,402.0,311.0,0,0,343043.0,0,98.0,33.0
2020-08-16,KS,33885.0,402.0,311.0,0,0,343043.0,0,98.0,33.0
2020-08-17,KS,35167.0,405.0,229.0,1282,3,354262.0,14,62.0,24.0
2020-08-18,KS,35167.0,405.0,229.0,0,0,354262.0,0,62.0,24.0
2020-08-19,KS,35890.0,411.0,300.0,723,6,359840.0,56,88.0,26.0
2020-08-20,KS,35890.0,411.0,300.0,0,0,359840.0,0,88.0,26.0
2020-08-21,KS,36856.0,419.0,296.0,966,8,366315.0,69,89.0,24.0
2020-08-22,KS,36856.0,419.0,296.0,0,0,366315.0,0,89.0,24.0
2020-08-23,KS,36856.0,419.0,296.0,0,0,366315.0,0,89.0,24.0
2020-08-24,KS,38401.0,426.0,189.0,1545,7,386957.0,24,64.0,22.0
2020-08-25,KS,38401.0,426.0,189.0,0,0,386957.0,0,64.0,22.0
2020-08-26,KS,39937.0,437.0,262.0,1536,11,395097.0,43,76.0,25.0
2020-08-27,KS,39937.0,437.0,262.0,0,0,395097.0,0,76.0,25.0
2020-08-28,KS,41048.0,443.0,328.0,1111,6,403147.0,52,96.0,31.0
2020-08-29,KS,41048.0,443.0,328.0,0,0,403147.0,0,96.0,31.0
2020-08-30,KS,41048.0,443.0,328.0,0,0,403147.0,0,96.0,31.0
2020-08-31,KS,42612.0,446.0,211.0,1564,3,413249.0,26,55.0,21.0
2020-09-01,KS,42612.0,446.0,211.0,0,0,413249.0,0,55.0,21.0
2020-09-02,KS,43940.0,458.0,336.0,1328,12,419247.0,57,94.0,35.0
2020-09-03,KS,43940.0,458.0,336.0,0,0,419247.0,0,94.0,35.0
2020-09-04,KS,45220.0,481.0,314.0,1280,23,427205.0,54,101.0,36.0
2020-09-05,KS,45220.0,481.0,314.0,0,0,427205.0,0,101.0,36.0
2020-09-06,KS,45220.0,481.0,314.0,0,0,427205.0,0,101.0,36.0
2020-09-07,KS,46914.0,485.0,177.0,1694,4,436686.0,26,51.0,25.0
2020-09-08,KS,46914.0,485.0,177.0,0,0,436686.0,0,51.0,25.0
2020-09-09,KS,47410.0,495.0,319.0,496,10,441414.0,29,92.0,41.0
2020-09-10,KS,47410.0,495.0,319.0,0,0,441414.0,0,92.0,41.0
2020-09-11,KS,48386.0,511.0,140.0,976,16,448930.0,67,40.0,10.0
2020-09-12,KS,48386.0,511.0,140.0,0,0,448930.0,0,40.0,10.0
2020-09-13,KS,48386.0,511.0,140.0,0,0,448930.0,0,40.0,10.0
2020-09-14,KS,49899.0,534.0,192.0,1513,23,458381.0,35,50.0,15.0
2020-09-15,KS,49899.0,534.0,192.0,0,0,458381.0,0,50.0,15.0
2020-09-16,KS,50870.0,586.0,278.0,971,52,464226.0,44,83.0,21.0
2020-09-17,KS,50870.0,586.0,278.0,0,0,464226.0,0,83.0,21.0
2020-09-18,KS,52285.0,596.0,286.0,1415,10,474749.0,55,79.0,23.0
2020-09-19,KS,52285.0,596.0,286.0,0,0,474749.0,0,79.0,23.0
2020-09-20,KS,52285.0,596.0,286.0,0,0,474749.0,0,79.0,23.0
2020-09-21,KS,53959.0,600.0,216.0,1674,4,484691.0,35,60.0,23.0
2020-09-22,KS,53959.0,600.0,216.0,0,0,484691.0,0,60.0,23.0
2020-09-23,KS,55226.0,621.0,313.0,1267,21,492281.0,60,93.0,27.0
2020-09-24,KS,55226.0,621.0,313.0,0,0,492281.0,0,93.0,27.0
2020-09-25,KS,56592.0,632.0,343.0,1366,11,502770.0,50,121.0,34.0
2020-09-26,KS,56592.0,632.0,343.0,0,0,502770.0,0,121.0,34.0
2020-09-27,KS,56592.0,632.0,343.0,0,0,502770.0,0,121.0,34.0
2020-09-28,KS,58629.0,637.0,270.0,2037,5,513909.0,36,88.0,29.0
2020-09-29,KS,58629.0,637.0,270.0,0,0,513909.0,0,88.0,29.0
2020-09-30,KS,59749.0,678.0,352.0,1120,41,521450.0,65,103.0,33.0
2020-10-01,KS,59749.0,678.0,352.0,0,0,521450.0,0,103.0,33.0
2020-10-02,KS,61111.0,698.0,352.0,1362,20,531117.0,66,103.0,33.0
2020-10-03,KS,61111.0,698.0,352.0,0,0,531117.0,0,103.0,33.0
2020-10-04,KS,61111.0,698.0,352.0,0,0,531117.0,0,103.0,33.0
2020-10-05,KS,62708.0,706.0,352.0,1597,8,541106.0,53,103.0,33.0
2020-10-06,KS,62708.0,706.0,352.0,0,0,541106.0,0,103.0,33.0
2020-10-07,KS,63952.0,723.0,352.0,1244,17,549398.0,85,103.0,33.0
2020-10-08,KS,63952.0,723.0,393.0,0,0,549398.0,0,103.0,34.0
2020-10-09,KS,65807.0,763.0,469.0,1855,40,560189.0,64,119.0,34.0
2020-10-10,KS,65807.0,763.0,469.0,0,0,560189.0,0,119.0,34.0
2020-10-11,KS,65807.0,763.0,469.0,0,0,560189.0,0,119.0,34.0
2020-10-12,KS,67862.0,771.0,355.0,2055,8,572081.0,54,111.0,42.0
2020-10-13,KS,67862.0,771.0,355.0,0,0,572081.0,0,111.0,42.0
2020-10-14,KS,69155.0,838.0,488.0,1293,67,579827.0,70,128.0,42.0
2020-10-15,KS,69155.0,838.0,488.0,0,0,579827.0,0,128.0,42.0
2020-10-16,KS,70855.0,859.0,456.0,1700,21,589189.0,61,123.0,47.0
2020-10-17,KS,70855.0,859.0,456.0,0,0,589189.0,0,123.0,47.0
2020-10-18,KS,70855.0,859.0,456.0,0,0,589189.0,0,123.0,47.0
2020-10-19,KS,72968.0,872.0,285.0,2113,13,598394.0,51,81.0,39.0
2020-10-20,KS,72968.0,872.0,285.0,0,0,598394.0,0,81.0,39.0
2020-10-21,KS,74456.0,952.0,329.0,1488,80,605509.0,85,1.0,45.0
2020-10-22,KS,74456.0,952.0,329.0,0,0,605509.0,0,1.0,45.0
2020-10-23,KS,76230.0,975.0,403.0,1774,23,616262.0,78,2.0,41.0
2020-10-24,KS,76230.0,975.0,403.0,0,0,616262.0,0,2.0,41.0
2020-10-25,KS,76230.0,975.0,403.0,0,0,616262.0,0,2.0,41.0
2020-10-26,KS,78676.0,976.0,362.0,2446,1,625931.0,62,103.0,39.0
2020-10-27,KS,78676.0,976.0,362.0,0,0,625931.0,0,103.0,39.0
2020-10-28,KS,82045.0,1007.0,432.0,3369,31,633033.0,106,120.0,40.0
2020-10-29,KS,82045.0,1007.0,432.0,0,0,633033.0,0,120.0,40.0
2020-10-30,KS,85181.0,1029.0,512.0,3136,22,642782.0,80,145.0,53.0
2020-10-31,KS,85181.0,1029.0,512.0,0,0,642782.0,0,145.0,53.0
2020-11-01,KS,85181.0,1029.0,512.0,0,0,642782.0,0,145.0,53.0
2020-11-02,KS,89227.0,1046.0,373.0,4046,17,655267.0,61,110.0,39.0
2020-11-03,KS,89227.0,1046.0,373.0,0,0,655267.0,0,110.0,39.0
2020-11-04,KS,92215.0,1087.0,567.0,2988,41,663680.0,91,160.0,60.0
2020-11-05,KS,92215.0,1087.0,567.0,0,0,663680.0,0,160.0,60.0
2020-11-06,KS,97633.0,1166.0,693.0,5418,79,676320.0,83,183.0,62.0
2020-11-07,KS,97633.0,1166.0,693.0,0,0,676320.0,0,183.0,62.0
2020-11-08,KS,97633.0,1166.0,693.0,0,0,676320.0,0,183.0,62.0
2020-11-09,KS,103553.0,1181.0,500.0,5920,15,689982.0,71,140.0,55.0
2020-11-10,KS,103553.0,1181.0,500.0,0,0,689982.0,0,140.0,55.0
2020-11-11,KS,109225.0,1215.0,810.0,5672,34,703647.0,114,210.0,80.0
2020-11-12,KS,109225.0,1215.0,810.0,0,0,700505.0,0,210.0,80.0
2020-11-13,KS,115507.0,1256.0,811.0,6282,41,706787.0,75,211.0,74.0
2020-11-14,KS,115507.0,1256.0,811.0,0,0,706787.0,0,211.0,74.0
2020-11-15,KS,115507.0,1256.0,811.0,0,0,706787.0,0,211.0,74.0
2020-11-16,KS,122741.0,1266.0,551.0,7234,10,733756.0,104,163.0,58.0
2020-11-17,KS,122741.0,1266.0,551.0,0,0,733756.0,0,163.0,58.0
2020-11-18,KS,128594.0,1326.0,1039.0,5853,60,748261.0,130,253.0,95.0
2020-11-19,KS,128594.0,1326.0,1039.0,0,0,748261.0,0,253.0,95.0
2020-11-20,KS,134533.0,1410.0,1048.0,5939,84,763893.0,121,269.0,109.0
2020-11-21,KS,134533.0,1410.0,1048.0,0,0,763893.0,0,269.0,109.0
2020-11-22,KS,134533.0,1410.0,1048.0,0,0,763893.0,0,269.0,109.0
2020-11-23,KS,142059.0,1456.0,896.0,7526,46,784288.0,95,240.0,89.0
2020-11-24,KS,142059.0,1456.0,896.0,0,0,784288.0,0,240.0,89.0
2020-11-25,KS,147797.0,1503.0,1126.0,5738,47,799185.0,144,272.0,102.0
2020-11-26,KS,147797.0,1503.0,1126.0,0,0,799185.0,0,272.0,102.0
2020-11-27,KS,153021.0,1529.0,802.0,5224,26,812424.0,97,221.0,73.0
2020-11-28,KS,153021.0,1529.0,802.0,0,0,812424.0,0,221.0,73.0
2020-11-29,KS,153021.0,1529.0,802.0,0,0,812424.0,0,221.0,73.0
2020-11-30,KS,157446.0,1560.0,854.0,4425,31,822884.0,87,227.0,92.0
2020-12-01,KS,157446.0,1560.0,854.0,0,0,822884.0,0,227.0,92.0
2020-12-02,KS,162061.0,1679.0,1196.0,4615,119,831182.0,185,298.0,125.0
2020-12-03,KS,162061.0,1679.0,854.0,0,0,831182.0,0,227.0,92.0
2020-12-04,KS,168295.0,1786.0,1143.0,6234,107,845186.0,127,283.0,123.0
2020-12-05,KS,168295.0,1786.0,1143.0,0,0,845186.0,0,283.0,123.0
2020-12-06,KS,168295.0,1786.0,1143.0,0,0,845186.0,0,283.0,123.0
2020-03-06,KY,0.0,0.0,0.0,0,0,7.0,0,0.0,0.0
2020-03-07,KY,1.0,0.0,0.0,1,0,10.0,0,0.0,0.0
2020-03-08,KY,1.0,0.0,0.0,0,0,14.0,0,0.0,0.0
2020-03-09,KY,4.0,0.0,0.0,3,0,21.0,0,0.0,0.0
2020-03-10,KY,6.0,0.0,0.0,2,0,34.0,0,0.0,0.0
2020-03-11,KY,8.0,0.0,0.0,2,0,54.0,0,0.0,0.0
2020-03-12,KY,8.0,0.0,0.0,0,0,64.0,0,0.0,0.0
2020-03-13,KY,11.0,0.0,0.0,3,0,118.0,0,0.0,0.0
2020-03-14,KY,14.0,1.0,0.0,3,1,153.0,0,0.0,0.0
2020-03-15,KY,16.0,1.0,0.0,2,0,155.0,0,0.0,0.0
2020-03-16,KY,21.0,1.0,0.0,5,0,255.0,0,0.0,0.0
2020-03-17,KY,22.0,1.0,0.0,1,0,317.0,0,0.0,0.0
2020-03-18,KY,26.0,1.0,0.0,4,0,380.0,0,0.0,0.0
2020-03-19,KY,35.0,1.0,0.0,9,0,489.0,0,0.0,0.0
2020-03-20,KY,47.0,1.0,0.0,12,0,639.0,0,0.0,0.0
2020-03-21,KY,54.0,2.0,0.0,7,1,768.0,0,0.0,0.0
2020-03-22,KY,99.0,3.0,0.0,45,1,1571.0,0,0.0,0.0
2020-03-23,KY,104.0,3.0,0.0,5,0,1866.0,0,0.0,0.0
2020-03-24,KY,124.0,4.0,0.0,20,1,1886.0,0,0.0,0.0
2020-03-25,KY,157.0,4.0,0.0,33,0,3022.0,0,0.0,0.0
2020-03-26,KY,198.0,4.0,0.0,41,0,3300.0,0,0.0,0.0
2020-03-27,KY,248.0,6.0,0.0,50,2,4016.0,0,0.0,0.0
2020-03-28,KY,302.0,8.0,0.0,54,2,5123.0,0,0.0,0.0
2020-03-29,KY,394.0,9.0,0.0,92,1,5541.0,0,0.0,0.0
2020-03-30,KY,439.0,9.0,0.0,45,0,6018.0,0,0.0,0.0
2020-03-31,KY,480.0,11.0,0.0,41,2,6810.0,0,0.0,0.0
2020-04-01,KY,591.0,17.0,0.0,111,6,7556.0,0,0.0,0.0
2020-04-02,KY,680.0,20.0,0.0,89,3,7900.0,0,0.0,0.0
2020-04-03,KY,770.0,31.0,0.0,90,11,12804.0,0,0.0,0.0
2020-04-04,KY,831.0,37.0,0.0,61,6,15572.0,0,0.0,0.0
2020-04-05,KY,917.0,40.0,0.0,86,3,16663.0,0,0.0,0.0
2020-04-06,KY,955.0,45.0,0.0,38,5,18767.0,0,0.0,0.0
2020-04-07,KY,1008.0,59.0,0.0,53,14,19955.0,0,0.0,0.0
2020-04-08,KY,1149.0,65.0,0.0,141,6,21604.0,0,0.0,0.0
2020-04-09,KY,1346.0,73.0,0.0,197,8,21801.0,0,0.0,0.0
2020-04-10,KY,1693.0,90.0,271.0,347,17,24288.0,459,105.0,0.0
2020-04-11,KY,1693.0,90.0,271.0,0,0,24288.0,0,105.0,0.0
2020-04-12,KY,1840.0,94.0,271.0,147,4,24567.0,0,105.0,0.0
2020-04-13,KY,1963.0,97.0,289.0,123,3,25866.0,208,136.0,0.0
2020-04-14,KY,2048.0,104.0,299.0,85,7,26683.0,6,136.0,0.0
2020-04-15,KY,2210.0,115.0,305.0,162,11,27697.0,14,137.0,0.0
2020-04-16,KY,2291.0,122.0,412.0,81,7,28324.0,120,252.0,0.0
2020-04-17,KY,2429.0,129.0,477.0,138,7,29747.0,164,333.0,0.0
2020-04-18,KY,2522.0,137.0,360.0,93,8,30596.0,37,227.0,0.0
2020-04-19,KY,2707.0,144.0,274.0,185,7,32225.0,51,155.0,0.0
2020-04-20,KY,2960.0,148.0,274.0,253,4,32572.0,0,155.0,0.0
2020-04-21,KY,3050.0,154.0,263.0,90,6,32820.0,0,147.0,0.0
2020-04-22,KY,3192.0,171.0,286.0,142,17,33328.0,17,165.0,0.0
2020-04-23,KY,3373.0,185.0,301.0,181,14,36075.0,29,161.0,0.0
2020-04-24,KY,3481.0,191.0,302.0,108,6,42844.0,10,163.0,0.0
2020-04-25,KY,3779.0,200.0,303.0,298,9,44962.0,28,164.0,0.0
2020-04-26,KY,3905.0,205.0,301.0,126,5,46558.0,123,164.0,0.0
2020-04-27,KY,4074.0,208.0,308.0,169,3,48474.0,8,166.0,0.0
2020-04-28,KY,4146.0,213.0,313.0,72,5,48798.0,7,165.0,0.0
2020-04-29,KY,4375.0,225.0,320.0,229,12,52410.0,50,170.0,0.0
2020-04-30,KY,4539.0,235.0,325.0,164,10,54101.0,28,176.0,0.0
2020-05-01,KY,4708.0,240.0,330.0,169,5,56611.0,16,178.0,0.0
2020-05-02,KY,4879.0,248.0,334.0,171,8,57648.0,36,178.0,0.0
2020-05-03,KY,4879.0,248.0,334.0,0,0,57648.0,0,178.0,0.0
2020-05-04,KY,5130.0,253.0,329.0,251,5,58408.0,108,170.0,0.0
2020-05-05,KY,5245.0,261.0,333.0,115,8,60046.0,10,174.0,0.0
2020-05-06,KY,5822.0,275.0,347.0,577,14,61013.0,74,189.0,0.0
2020-05-07,KY,5934.0,283.0,351.0,112,8,78603.0,13,190.0,0.0
2020-05-08,KY,6129.0,294.0,356.0,195,11,81391.0,68,199.0,0.0
2020-05-09,KY,6288.0,298.0,369.0,159,4,86428.0,12,210.0,0.0
2020-05-10,KY,6440.0,304.0,394.0,152,6,86900.0,61,226.0,0.0
2020-05-11,KY,6440.0,304.0,394.0,0,0,86900.0,0,226.0,0.0
2020-05-12,KY,6677.0,311.0,383.0,237,7,104001.0,10,220.0,0.0
2020-05-13,KY,6853.0,321.0,379.0,176,10,104001.0,58,215.0,0.0
2020-05-14,KY,7080.0,326.0,377.0,227,5,110609.0,10,215.0,0.0
2020-05-15,KY,7225.0,328.0,385.0,145,2,121246.0,52,220.0,0.0
2020-05-16,KY,7444.0,332.0,381.0,219,4,127698.0,9,218.0,0.0
2020-05-17,KY,7688.0,334.0,381.0,244,2,129405.0,0,218.0,0.0
2020-05-18,KY,7688.0,334.0,381.0,0,0,129405.0,0,218.0,0.0
2020-05-19,KY,8069.0,366.0,447.0,381,32,153800.0,84,277.0,0.0
2020-05-20,KY,8069.0,366.0,443.0,0,0,153800.0,30,269.0,0.0
2020-05-21,KY,8275.0,376.0,474.0,206,10,158672.0,6,98.0,0.0
2020-05-22,KY,8286.0,386.0,475.0,11,10,166240.0,25,92.0,0.0
